age,balance,contact,duration,education,job,marital,month,previous,y
60,478,cellular,139,secondary,technician,married,jan,5,no
37,345,cellular,344,primary,blue-collar,married,jan,2,no
26,455,cellular,240,secondary,technician,single,jan,8,no
33,893,cellular,259,tertiary,management,divorced,jan,9,no
50,567,cellular,50,tertiary,management,single,jan,8,no
46,294,cellular,444,secondary,entrepreneur,married,jan,1,no
59,1857,cellular,386,tertiary,management,married,jan,4,no
27,980,cellular,503,secondary,student,single,jan,0,no
32,486,cellular,1181,secondary,services,single,jan,0,yes
30,1422,cellular,305,tertiary,management,single,jan,27,no
35,343,cellular,45,unknown,management,single,jan,0,no
27,254,cellular,194,secondary,self-employed,married,jan,1,no
47,47,cellular,489,secondary,retired,divorced,jan,0,no
39,547,cellular,317,tertiary,management,divorced,jan,4,no
41,-412,cellular,85,tertiary,management,married,jan,5,no
47,1125,cellular,1101,secondary,blue-collar,married,jan,0,yes
53,-76,cellular,173,secondary,blue-collar,married,jan,4,no
29,323,cellular,151,secondary,unemployed,single,jan,0,no
59,-296,cellular,34,secondary,technician,divorced,jan,0,no
26,252,cellular,187,tertiary,technician,single,jan,0,no
37,594,cellular,359,secondary,services,single,jan,0,no
32,262,cellular,203,secondary,unemployed,married,jan,0,no
54,0,cellular,46,secondary,admin.,married,jan,0,no
51,0,telephone,121,tertiary,management,single,jan,2,no
29,415,cellular,122,tertiary,self-employed,single,jan,0,no
28,629,cellular,107,secondary,admin.,married,jan,2,no
59,176,cellular,117,secondary,blue-collar,married,jan,0,no
29,97,cellular,200,primary,entrepreneur,single,jan,0,no
41,350,cellular,103,unknown,admin.,single,jan,0,no
53,1770,cellular,147,tertiary,retired,married,jan,0,no
49,399,cellular,679,primary,blue-collar,married,jan,0,no
59,1245,cellular,285,secondary,management,married,jan,0,no
31,1120,cellular,217,tertiary,management,single,jan,1,no
33,22,cellular,127,secondary,technician,married,jan,0,no
48,717,cellular,450,primary,services,married,jan,0,no
41,1322,cellular,58,secondary,admin.,single,jan,1,no
27,73,cellular,242,tertiary,admin.,single,jan,0,no
35,111,cellular,55,secondary,admin.,single,jan,3,no
53,-462,cellular,470,primary,blue-collar,married,jan,0,yes
53,388,cellular,67,secondary,technician,divorced,jan,1,no
34,498,cellular,84,tertiary,management,married,jan,2,no
55,273,cellular,84,secondary,technician,married,jan,3,no
37,1330,cellular,41,tertiary,management,married,jan,1,no
40,956,cellular,83,secondary,admin.,single,jan,0,no
28,-97,cellular,79,secondary,admin.,married,jan,2,no
31,547,cellular,272,secondary,admin.,single,jan,0,no
42,299,cellular,305,primary,blue-collar,divorced,jan,2,no
31,1073,telephone,82,tertiary,management,single,jan,0,no
32,283,cellular,71,secondary,technician,single,jan,0,no
41,2665,cellular,112,tertiary,management,married,jan,10,no
31,424,cellular,106,tertiary,technician,single,jan,2,no
54,294,cellular,89,tertiary,retired,divorced,jan,0,no
45,707,cellular,78,primary,management,single,jan,0,no
27,791,cellular,620,tertiary,management,single,jan,0,no
31,732,cellular,542,tertiary,management,married,jan,1,no
29,550,cellular,801,primary,unemployed,single,jan,0,yes
38,-274,cellular,103,tertiary,entrepreneur,single,jan,2,no
32,540,cellular,750,secondary,technician,single,jan,0,yes
48,1496,telephone,284,primary,services,married,jan,2,no
55,0,cellular,636,secondary,retired,married,jan,0,no
29,251,cellular,212,tertiary,blue-collar,single,jan,0,no
26,941,cellular,1165,primary,blue-collar,single,jan,0,yes
37,443,cellular,1600,secondary,unemployed,single,jan,0,yes
52,1724,cellular,73,primary,unemployed,married,jan,0,no
58,44,cellular,147,secondary,management,divorced,jan,1,no
26,205,cellular,239,primary,unemployed,married,jan,0,no
57,2743,cellular,89,primary,unemployed,married,jan,0,no
39,263,cellular,160,tertiary,blue-collar,single,jan,6,no
34,303,cellular,50,tertiary,management,married,jan,2,no
32,4,cellular,181,tertiary,management,single,jan,0,no
35,474,cellular,372,tertiary,management,single,jan,0,no
36,-155,cellular,94,tertiary,management,single,jan,0,no
35,81,cellular,79,secondary,management,single,jan,0,no
30,-386,cellular,196,secondary,services,single,jan,2,no
30,19,cellular,372,secondary,admin.,single,jan,0,no
30,783,cellular,197,secondary,blue-collar,single,jan,0,no
53,232,telephone,32,tertiary,management,married,jan,0,no
35,1385,cellular,331,secondary,services,married,jan,0,no
36,0,cellular,86,tertiary,management,married,jan,17,no
53,1405,cellular,140,tertiary,technician,married,jan,1,no
34,16992,cellular,71,tertiary,technician,married,jan,1,no
36,-557,cellular,484,secondary,blue-collar,married,jan,1,no
40,388,cellular,95,secondary,unemployed,divorced,jan,0,no
33,1345,cellular,257,tertiary,management,single,jan,3,no
35,4959,cellular,91,tertiary,unemployed,single,jan,0,no
35,1239,cellular,112,secondary,blue-collar,single,jan,1,no
33,-81,cellular,339,secondary,blue-collar,married,jan,0,no
42,-1,cellular,259,secondary,technician,single,jan,0,no
48,1513,cellular,166,primary,management,married,jan,0,no
29,246,cellular,61,tertiary,management,married,jan,1,no
27,145,cellular,103,tertiary,management,married,jan,0,no
45,4022,cellular,244,secondary,blue-collar,married,jan,0,no
40,1361,cellular,1473,tertiary,management,single,jan,0,yes
52,-110,cellular,141,primary,unemployed,married,jan,0,no
32,566,cellular,61,secondary,admin.,single,jan,0,no
53,2687,cellular,373,secondary,admin.,divorced,jan,0,no
33,603,cellular,265,tertiary,management,married,jan,0,no
36,135,cellular,263,secondary,admin.,single,jan,3,no
60,3875,cellular,55,unknown,retired,married,jan,0,no
37,1694,cellular,404,secondary,services,married,jan,6,no
44,5418,cellular,188,primary,management,married,jan,5,no
47,440,cellular,147,secondary,technician,divorced,jan,0,no
32,634,cellular,696,primary,blue-collar,married,jan,0,yes
34,276,cellular,216,tertiary,management,married,jan,0,no
28,172,cellular,282,secondary,admin.,married,jan,2,no
44,-264,cellular,227,secondary,self-employed,married,jan,0,no
46,660,cellular,1026,secondary,admin.,divorced,jan,2,no
40,94,cellular,121,secondary,blue-collar,divorced,jan,1,no
38,-241,cellular,570,secondary,admin.,married,jan,0,no
35,285,cellular,136,primary,retired,married,jan,0,no
58,499,cellular,181,tertiary,retired,divorced,jan,0,no
38,-33,cellular,162,secondary,admin.,married,jan,0,no
30,193,cellular,326,secondary,services,single,jan,2,no
26,3360,cellular,774,tertiary,management,married,jan,0,no
44,287,cellular,301,primary,blue-collar,single,jan,0,no
53,71,cellular,86,tertiary,entrepreneur,married,jan,0,no
34,647,cellular,392,tertiary,management,single,jan,0,no
28,60,cellular,248,secondary,services,single,jan,0,no
34,718,cellular,169,secondary,admin.,single,jan,0,no
29,163,cellular,80,primary,blue-collar,married,jan,0,no
38,478,cellular,73,secondary,admin.,divorced,jan,0,no
28,28,cellular,220,secondary,student,single,jan,0,no
46,466,cellular,169,secondary,admin.,married,jan,0,no
45,487,cellular,117,primary,blue-collar,married,jan,4,no
29,2768,cellular,69,secondary,admin.,single,jan,4,no
49,50,cellular,149,tertiary,housemaid,married,jan,0,no
41,1141,cellular,75,secondary,services,married,jan,1,no
48,0,cellular,1249,tertiary,self-employed,married,jan,0,yes
35,128,cellular,456,secondary,technician,married,jan,2,no
34,-185,cellular,114,tertiary,entrepreneur,single,jan,0,no
32,160,telephone,48,secondary,blue-collar,single,jan,1,no
35,1820,cellular,120,tertiary,self-employed,married,jan,0,no
30,146,cellular,96,secondary,technician,single,jan,0,no
31,1025,cellular,93,tertiary,services,single,jan,3,no
45,789,cellular,79,primary,blue-collar,married,jan,0,no
31,360,cellular,89,secondary,blue-collar,married,jan,1,no
42,1152,cellular,168,secondary,services,married,jan,0,no
38,1927,cellular,527,tertiary,management,divorced,jan,0,no
31,83,cellular,300,tertiary,management,married,jan,0,no
40,351,cellular,338,tertiary,management,married,jan,3,no
32,-32,cellular,320,secondary,admin.,single,jan,5,no
35,645,cellular,114,secondary,blue-collar,married,jan,0,no
34,391,cellular,77,secondary,admin.,single,jan,2,no
37,183,cellular,51,tertiary,technician,married,jan,1,no
56,545,cellular,86,tertiary,management,single,jan,0,no
47,1144,cellular,324,secondary,management,married,jan,0,no
38,1418,cellular,52,tertiary,services,single,jan,0,no
50,380,cellular,492,secondary,technician,divorced,jan,0,no
43,2940,cellular,108,secondary,self-employed,married,jan,0,no
38,1077,cellular,87,tertiary,technician,single,jan,0,no
48,929,cellular,223,tertiary,self-employed,married,jan,0,no
31,242,cellular,24,primary,blue-collar,married,jan,0,no
35,175,cellular,219,secondary,technician,single,jan,1,no
28,0,cellular,379,tertiary,self-employed,single,jan,1,no
49,235,cellular,626,primary,blue-collar,divorced,jan,0,no
33,854,cellular,93,secondary,blue-collar,married,jan,0,no
36,268,cellular,719,secondary,admin.,single,jan,0,no
26,523,cellular,216,secondary,technician,married,jan,0,no
27,1209,cellular,283,primary,blue-collar,single,jan,0,no
53,-46,cellular,87,secondary,technician,married,jan,0,no
39,648,cellular,85,secondary,blue-collar,married,jan,1,no
33,108,cellular,158,secondary,services,married,jan,0,no
28,682,cellular,356,tertiary,student,single,jan,2,no
28,1391,cellular,462,secondary,admin.,single,jan,1,no
27,1167,cellular,394,secondary,unemployed,married,jan,0,no
59,2365,cellular,36,tertiary,management,married,jan,4,no
44,149,cellular,507,tertiary,management,married,jan,2,no
56,420,cellular,129,primary,blue-collar,married,jan,1,no
32,0,cellular,96,secondary,services,single,jan,0,no
35,-272,cellular,309,tertiary,admin.,married,jan,13,no
56,84,cellular,184,primary,entrepreneur,married,jan,0,no
33,973,cellular,762,tertiary,management,single,jan,0,no
30,554,cellular,100,secondary,blue-collar,married,jan,0,no
49,178,cellular,197,secondary,services,single,jan,0,no
36,188,cellular,55,tertiary,management,single,jan,0,no
39,1281,cellular,177,secondary,services,single,jan,0,no
59,499,cellular,966,tertiary,unknown,married,jan,0,no
50,2061,cellular,197,secondary,self-employed,married,jan,3,no
28,255,cellular,602,secondary,blue-collar,married,jan,0,no
55,119,cellular,118,primary,blue-collar,married,jan,0,no
30,726,cellular,103,tertiary,admin.,single,jan,0,no
34,341,cellular,136,secondary,technician,single,jan,3,no
41,386,cellular,125,secondary,admin.,single,jan,0,no
41,16,cellular,553,secondary,blue-collar,married,jan,0,no
34,381,cellular,83,secondary,blue-collar,single,jan,1,no
33,0,cellular,578,secondary,services,married,jan,0,no
34,451,cellular,157,primary,unemployed,single,jan,0,no
31,678,cellular,249,secondary,management,married,jan,4,no
26,1213,cellular,685,primary,unemployed,single,jan,0,no
36,658,cellular,99,tertiary,entrepreneur,single,jan,3,no
37,195,cellular,39,tertiary,admin.,divorced,jan,0,no
35,1242,cellular,141,tertiary,technician,divorced,jan,3,no
28,1034,cellular,113,unknown,entrepreneur,married,jan,0,no
37,-22,cellular,128,tertiary,management,married,jan,0,no
26,-402,cellular,66,tertiary,management,divorced,jan,2,no
31,3914,cellular,266,tertiary,management,married,jan,0,no
37,328,cellular,79,secondary,admin.,single,jan,0,no
52,596,cellular,113,secondary,management,married,jan,1,no
41,537,cellular,278,tertiary,management,single,jan,0,no
50,1227,cellular,380,secondary,retired,married,jan,0,no
32,869,cellular,177,secondary,unemployed,married,jan,0,no
30,60,cellular,55,secondary,admin.,single,jan,0,no
32,138,cellular,432,secondary,management,single,jan,9,no
39,1099,cellular,211,secondary,services,married,jan,6,no
40,45,cellular,261,secondary,technician,single,jan,23,no
27,10536,cellular,136,secondary,student,single,jan,0,no
46,589,cellular,200,primary,management,married,jan,0,no
27,-209,cellular,128,unknown,services,married,jan,0,no
54,433,cellular,89,secondary,technician,married,jan,0,no
35,147,cellular,41,secondary,admin.,married,jan,7,no
29,1258,cellular,287,tertiary,management,married,jan,0,no
32,1139,cellular,57,secondary,blue-collar,single,jan,1,no
43,620,cellular,155,secondary,services,single,jan,0,no
53,354,cellular,133,primary,blue-collar,single,jan,2,no
33,1590,cellular,57,tertiary,management,single,jan,0,no
38,2329,cellular,261,secondary,admin.,single,jan,0,no
37,1152,cellular,222,secondary,unemployed,married,jan,0,no
46,270,cellular,133,primary,retired,married,jan,0,no
40,172,cellular,421,secondary,self-employed,divorced,jan,0,no
51,873,cellular,273,secondary,management,married,jan,0,no
47,475,cellular,99,primary,blue-collar,married,jan,7,no
30,1018,cellular,58,secondary,admin.,single,jan,0,no
33,-144,cellular,348,tertiary,management,single,jan,0,no
57,596,cellular,90,unknown,admin.,married,jan,0,no
28,959,cellular,330,tertiary,technician,single,jan,0,no
38,406,cellular,138,primary,blue-collar,married,jan,5,no
45,300,cellular,203,primary,blue-collar,married,jan,3,no
30,229,cellular,24,secondary,blue-collar,single,jan,0,no
28,278,cellular,194,tertiary,management,single,jan,0,no
34,349,cellular,133,tertiary,management,married,jan,3,no
55,2923,cellular,94,primary,services,divorced,jan,2,no
59,671,cellular,219,secondary,management,single,jan,5,no
53,367,cellular,155,secondary,services,married,jan,2,no
52,1,cellular,189,secondary,technician,married,jan,6,no
39,1889,cellular,108,tertiary,technician,married,jan,0,no
35,1100,cellular,127,tertiary,management,married,jan,0,no
39,208,cellular,81,tertiary,entrepreneur,divorced,jan,2,no
52,1618,cellular,184,tertiary,unknown,married,jan,0,no
33,1279,cellular,128,unknown,technician,divorced,jan,7,no
60,-49,cellular,188,unknown,retired,divorced,jan,2,no
27,954,cellular,186,tertiary,admin.,single,jan,0,no
29,914,cellular,344,secondary,admin.,single,jan,0,no
45,1269,cellular,549,secondary,blue-collar,divorced,jan,0,no
32,569,cellular,348,tertiary,technician,single,jan,0,no
38,2978,cellular,44,secondary,blue-collar,married,jan,0,no
32,604,cellular,270,secondary,entrepreneur,married,jan,0,no
53,246,cellular,158,secondary,retired,divorced,jan,1,no
58,414,cellular,267,primary,unemployed,divorced,jan,0,no
38,16957,telephone,208,tertiary,management,single,jan,2,no
28,232,cellular,72,secondary,technician,married,jan,1,no
39,1837,cellular,199,tertiary,entrepreneur,single,jan,0,no
34,3080,cellular,27,secondary,services,single,jan,0,no
40,4168,cellular,91,primary,blue-collar,divorced,jan,3,no
26,155,cellular,291,primary,blue-collar,single,jan,4,no
53,393,cellular,69,secondary,admin.,single,jan,0,no
43,474,cellular,571,unknown,admin.,single,jan,0,no
53,945,cellular,82,primary,housemaid,married,jan,0,no
38,1354,cellular,50,tertiary,management,married,jan,0,no
26,94,cellular,171,secondary,admin.,single,jan,0,no
32,342,cellular,179,secondary,admin.,married,jan,0,no
55,-284,cellular,170,secondary,blue-collar,divorced,jan,0,no
59,541,cellular,645,unknown,unemployed,single,jan,0,no
44,1,cellular,229,primary,unemployed,married,jan,0,no
49,87,cellular,165,tertiary,management,married,jan,0,no
47,0,cellular,137,tertiary,admin.,single,jan,0,no
27,671,cellular,243,secondary,admin.,single,jan,0,no
27,2735,cellular,205,secondary,technician,married,jan,0,no
33,484,cellular,537,tertiary,entrepreneur,single,jan,0,no
34,892,telephone,31,tertiary,self-employed,single,jan,0,no
31,211,cellular,226,secondary,services,single,jan,0,no
31,326,cellular,124,secondary,blue-collar,married,jan,0,no
27,667,cellular,866,tertiary,technician,single,jan,0,yes
27,1000,cellular,71,tertiary,self-employed,single,jan,0,no
46,-3,cellular,79,secondary,blue-collar,married,jan,2,no
31,81,cellular,189,tertiary,technician,married,jan,0,no
36,4634,cellular,162,tertiary,self-employed,single,jan,0,no
31,6,cellular,821,secondary,blue-collar,divorced,jan,0,no
30,1009,cellular,253,secondary,admin.,single,jan,0,no
28,1823,cellular,237,secondary,admin.,single,jan,0,no
31,1015,cellular,100,secondary,services,single,jan,0,no
38,560,cellular,316,tertiary,unemployed,single,jan,0,no
57,381,cellular,126,unknown,unemployed,married,jan,0,no
29,314,cellular,159,tertiary,management,married,jan,0,no
26,-101,cellular,172,tertiary,self-employed,single,jan,0,no
26,397,cellular,268,secondary,services,single,jan,0,no
28,250,cellular,133,secondary,technician,single,jan,0,no
51,723,cellular,51,primary,housemaid,single,jan,0,no
28,1955,cellular,25,secondary,blue-collar,single,jan,0,no
