level_0,index,age,workclass,education,marital_status,occupation,sex,income
19857,19857,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
19858,19858,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
19859,19859,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
19860,19860,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
19862,19862,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
19863,19863,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,>50K
19864,19864,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
19865,19865,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
19866,19866,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
19867,19867,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
19868,19868,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
19870,19870,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
19871,19871,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
19872,19872,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
19874,19874,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
19875,19875,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
19876,19876,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,>50K
19878,19878,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
19879,19879,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
19882,19882,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
19883,19883,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
19886,19886,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
19887,19887,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
19888,19888,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
19890,19890,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
19891,19891,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
19893,19893,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
19894,19894,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
19895,19895,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
19896,19896,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
19898,19898,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
19899,19899,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
19900,19900,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
19901,19901,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
19902,19902,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,>50K
19904,19904,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
19905,19905,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
19907,19907,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
19908,19908,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
19910,19910,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
19912,19912,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
19913,19913,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
19914,19914,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
19917,19917,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
19918,19918,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
19919,19919,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
19920,19920,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
19922,19922,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
19923,19923,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
19924,19924,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
19926,19926,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
19927,19927,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
19928,19928,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
19929,19929,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
19931,19931,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
19932,19932,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
19933,19933,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
19934,19934,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
19935,19935,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
19936,19936,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
19937,19937,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
19938,19938,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
19939,19939,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
19940,19940,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
19941,19941,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
19942,19942,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
19943,19943,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
19945,19945,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
19946,19946,"[40, 80[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
19947,19947,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
19948,19948,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
19949,19949,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
19950,19950,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
19952,19952,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
19953,19953,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
19954,19954,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
19955,19955,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,>50K
19956,19956,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
19957,19957,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
19958,19958,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
19959,19959,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
19960,19960,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
19961,19961,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
19962,19962,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
19963,19963,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
19964,19964,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
19965,19965,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,>50K
19966,19966,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
19967,19967,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
19968,19968,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
19969,19969,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
19971,19971,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
19973,19973,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
19974,19974,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
19975,19975,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
19976,19976,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
19978,19978,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
19979,19979,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
19982,19982,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
19985,19985,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
19987,19987,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
19989,19989,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
19990,19990,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
19991,19991,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
19992,19992,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
19993,19993,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,>50K
19994,19994,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,>50K
19995,19995,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,>50K
19996,19996,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
19997,19997,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
19998,19998,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
19999,19999,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
20000,20000,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
20001,20001,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
20002,20002,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
20003,20003,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
20004,20004,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
20005,20005,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
20006,20006,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
20007,20007,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
20008,20008,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
20010,20010,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
20012,20012,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
20013,20013,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
20014,20014,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
20015,20015,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
20016,20016,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
20017,20017,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
20019,20019,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
20021,20021,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
20023,20023,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
20024,20024,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
20025,20025,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
20026,20026,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
20028,20028,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
20029,20029,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
20030,20030,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
20031,20031,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
20032,20032,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
20034,20034,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
20035,20035,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
20036,20036,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
20037,20037,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
20038,20038,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,>50K
20040,20040,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
20041,20041,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
20042,20042,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
20043,20043,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
20044,20044,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
20045,20045,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
20047,20047,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
20048,20048,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
20049,20049,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
20050,20050,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
20051,20051,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,>50K
20053,20053,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
20054,20054,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,>50K
20055,20055,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
20056,20056,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
20057,20057,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
20058,20058,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
20059,20059,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
20060,20060,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,>50K
20061,20061,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
20062,20062,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,>50K
