-8019,[-8000,<-8000,<-8000,<-8000,"[-10000,0[",<0,*
2520,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2521,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2522,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2523,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2524,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2525,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2526,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2527,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2528,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2529,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2530,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2531,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2532,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2533,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2534,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2535,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2536,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2537,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2538,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2539,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2540,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2541,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2542,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2543,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2544,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2547,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2548,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2549,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2550,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2551,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2552,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2553,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2554,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2555,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2556,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2557,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2558,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2559,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2561,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2562,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2564,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2565,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2567,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2568,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2569,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2570,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2571,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2572,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2573,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2574,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2575,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2576,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2577,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2578,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2579,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2580,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2581,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2582,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2583,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2584,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2585,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2586,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2587,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2589,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2590,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2591,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2592,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2593,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2594,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2595,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2596,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2597,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2598,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2599,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2600,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2601,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2603,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2604,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2605,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2607,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2608,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2609,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2610,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2611,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2612,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2613,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2614,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2615,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2616,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2617,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2618,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2619,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2620,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2621,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2622,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2623,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2625,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2626,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2627,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2628,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2629,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2630,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2631,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2632,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2633,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2635,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2636,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2637,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2639,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2640,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2641,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2642,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2643,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2644,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2645,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2646,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2647,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2648,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2650,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2651,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2652,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2653,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2655,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2656,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2657,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2658,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2660,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2661,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2662,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2663,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2664,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2665,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2666,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2667,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2668,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2669,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2671,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2672,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2673,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2674,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2675,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2676,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2677,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2678,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2679,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2681,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2682,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2683,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2684,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2685,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2686,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2687,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2688,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2689,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2690,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2691,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2692,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2693,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2694,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2695,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2696,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2697,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2699,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2700,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2701,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2702,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2703,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2704,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2705,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2706,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2707,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2708,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2709,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2710,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2711,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2713,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2714,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2715,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2716,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2717,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2718,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2719,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2720,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2722,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2723,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2724,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2725,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2726,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2727,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2728,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2729,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2730,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2731,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2732,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2733,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2734,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2735,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2736,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2737,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2739,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2740,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2741,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2743,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2744,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2745,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2746,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2747,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2749,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2750,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2751,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2752,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2753,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2754,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2755,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2756,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2757,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2758,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2759,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2760,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2761,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2762,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2763,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2764,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2765,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2766,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2767,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2768,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2769,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2770,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2772,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2774,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2775,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2776,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2777,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2779,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2780,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2781,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2782,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2783,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2784,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2785,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2786,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2787,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2788,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2789,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2790,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2791,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2793,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2794,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2795,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2796,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2798,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2799,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2800,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2801,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2802,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2803,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2805,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2806,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2807,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2808,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2809,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2810,"[2500,3000[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
